>
# @D(90,,)|(180.0,,)|UCF_9|UCERF3||(11.0,,)|"Ortigalita (South)"|(1.23,0.35,2.75)|Dextral|(0.0,,)|||||||||||||
-16.41 -59.098
-16.917 -59.098
>
# @D||PB_1313.0|"Bird 2003"||||(16.4,,)|Sinistral_Transform|||1||1|||||(-16.4,,)||(-0.6,,)||
-16.917 -59.098
-17.667 -59.129
>
# @D||PB_1314.0|"Bird 2003"||||(16.4,,)|Sinistral_Transform|||1||1|||||(-16.4,,)||(-1.2,,)||
-17.667 -59.129
-18.06 -59.153
>
# @D||PB_1316.0|"Bird 2003"||||(16.3,,)|Sinistral_Transform|||1||1|||||(-16.0,,)||(-2.7,,)||
-18.123 -59.509
-18.433 -59.542
>
# @D||PB_1319.0|"Bird 2003"||||(15.9,,)|Sinistral_Transform|||1||1|||||(-15.9,,)||(-1.1,,)||
-18.646 -60.25
-19.371 -60.289
>
# @D||PB_1321.0|"Bird 2003"||||(15.7,,)|Sinistral_Transform|||1||1|||||(-15.7,,)||(1.5,,)||
-19.581 -60.811
-20.651 -60.782
>
# @D||PB_1322.0|"Bird 2003"||||(15.8,,)|Sinistral_Transform|||1||1|||||(-15.7,,)||(1.7,,)||
-20.651 -60.782
-21.719 -60.744
>
# @D||PB_1323.0|"Bird 2003"||||(15.8,,)|Sinistral_Transform|||1||1|||||(-15.7,,)||(1.1,,)||
-21.719 -60.744
-22.914 -60.723
>
# @D||PB_1324.0|"Bird 2003"||||(15.8,,)|Sinistral_Transform|||1||1|||||(-15.7,,)||(1.4,,)||
-22.914 -60.723
-24.107 -60.692
>
# @D||PB_1325.0|"Bird 2003"||||(15.8,,)|Sinistral_Transform|||1||1|||||(-15.0,,)||(5.1,,)||
-24.107 -60.692
-25.094 -60.545
>
# @D||PB_1326.0|"Bird 2003"||||(15.9,,)|Sinistral_Transform|||1||1|||||(-15.0,,)||(5.3,,)||
-25.094 -60.545
-26.071 -60.391
>
# @D||PB_1411.0|"Bird 2003"||||(19.8,,)|Sinistral_Transform|||1||1|||||(-18.6,,)||(6.6,,)||
124.734 -10.39
125.159 -10.159
>
# @D||PB_1412.0|"Bird 2003"||||(19.3,,)|Sinistral_Transform|||1||1|||||(-18.6,,)||(5.2,,)||
125.159 -10.159
125.482 -9.984
>
# @D||PB_1415.0|"Bird 2003"||||(18.3,,)|Sinistral_Transform|||1||1|||||(-18.0,,)||(2.9,,)||
126.333 -9.596
126.853 -9.39
>
# @D||PB_1416.0|"Bird 2003"||||(18.0,,)|Sinistral_Transform|||1||1|||||(-17.8,,)||(2.6,,)||
126.853 -9.39
127.43 -9.221
>
# @D||PB_1417.0|"Bird 2003"||||(17.7,,)|Sinistral_Transform|||1||1|||||(-17.5,,)||(2.7,,)||
127.43 -9.221
127.9 -9.133
>
# @D||PB_1418.0|"Bird 2003"||||(17.5,,)|Sinistral_Transform|||1||1|||||(-17.2,,)||(3.0,,)||
127.9 -9.133
128.376 -9.095
>
# @D||PB_1574.0|"Bird 2003"||||(135.2,,)|Sinistral_Transform|||1||1|||||(-132.7,,)||(-25.6,,)||
-174.754 -14.334
-174.083 -14.379
>
# @D||PB_1575.0|"Bird 2003"||||(135.1,,)|Sinistral_Transform|||1||1|||||(-127.5,,)||(44.5,,)||
-174.083 -14.379
-173.836 -14.534
>
# @D||PB_1576.0|"Bird 2003"||||(263.3,,)|Sinistral_Transform|||1||1|||||(-261.1,,)||(-33.9,,)||
-173.836 -14.534
-173.407 -14.584
>
# @D||PB_1714.0|"Bird 2003"||||(92.5,,)|Sinistral_Transform|||1||1|||||(-92.3,,)||(-5.2,,)||
162.484 -11.421
162.626 -11.382
>
# @D||PB_1718.0|"Bird 2003"||||(92.4,,)|Sinistral_Transform|||1||1|||||(-92.4,,)||(-1.8,,)||
163.195 -11.291
163.311 -11.265
>
# @D||PB_1720.0|"Bird 2003"||||(92.4,,)|Sinistral_Transform|||1||1|||||(-92.4,,)||(-0.2,,)||
163.505 -11.238
163.699 -11.199
>
# @D||PB_1724.0|"Bird 2003"||||(92.4,,)|Sinistral_Transform|||1||1|||||(-92.3,,)||(-3.0,,)||
164.151 -11.144
164.267 -11.118
>
# @D||PB_1845.0|"Bird 2003"||||(17.0,,)|Sinistral_Transform|||1||1|||||(-16.6,,)||(3.6,,)||
-63.36 19.691
-63.76 19.724
>
# @D||PB_1846.0|"Bird 2003"||||(17.0,,)|Sinistral_Transform|||1||1|||||(-16.6,,)||(3.8,,)||
-63.76 19.724
-64.344 19.779
>
# @D||PB_1847.0|"Bird 2003"||||(17.0,,)|Sinistral_Transform|||1||1|||||(-16.7,,)||(3.3,,)||
-64.344 19.779
-65.129 19.833
>
# @D||PB_1848.0|"Bird 2003"||||(17.0,,)|Sinistral_Transform|||1||1|||||(-16.9,,)||(1.9,,)||
-65.129 19.833
-65.694 19.829
>
# @D||PB_1849.0|"Bird 2003"||||(17.0,,)|Sinistral_Transform|||1||1|||||(-16.9,,)||(1.9,,)||
-65.694 19.829
-66.259 19.825
>
# @D||PB_1850.0|"Bird 2003"||||(17.0,,)|Sinistral_Transform|||1||1|||||(-16.9,,)||(0.4,,)||
-66.259 19.825
-67.04 19.754
>
# @D||PB_1851.0|"Bird 2003"||||(16.9,,)|Sinistral_Transform|||1||1|||||(-16.9,,)||(0.8,,)||
-67.04 19.754
-67.531 19.721
>
# @D||PB_1852.0|"Bird 2003"||||(16.9,,)|Sinistral_Transform|||1||1|||||(-16.9,,)||(0.7,,)||
-67.531 19.721
-68.022 19.687
>
# @D||PB_1853.0|"Bird 2003"||||(16.9,,)|Sinistral_Transform|||1||1|||||(-16.9,,)||(-0.2,,)||
-68.022 19.687
-68.853 19.589
>
# @D||PB_1854.0|"Bird 2003"||||(16.9,,)|Sinistral_Transform|||1||1|||||(-16.1,,)||(5.2,,)||
-68.853 19.589
-69.415 19.696
>
# @D||PB_1858.0|"Bird 2003"||||(16.8,,)|Sinistral_Transform|||1||1|||||(-16.3,,)||(3.9,,)||
-71.277 20.201
-71.804 20.267
>
# @D||PB_1859.0|"Bird 2003"||||(16.8,,)|Sinistral_Transform|||1||1|||||(-16.3,,)||(3.8,,)||
-71.804 20.267
-72.332 20.331
>
# @D||PB_1860.0|"Bird 2003"||||(16.8,,)|Sinistral_Transform|||1||1|||||(-16.7,,)||(0.9,,)||
-72.332 20.331
-73.239 20.291
>
# @D||PB_1866.0|"Bird 2003"||||(16.8,,)|Sinistral_Transform|||1||1|||||(-16.7,,)||(-1.4,,)||
-76.356 19.845
-76.983 19.747
>
# @D||PB_1867.0|"Bird 2003"||||(16.8,,)|Sinistral_Transform|||1||1|||||(-16.7,,)||(-1.8,,)||
-76.983 19.747
-77.673 19.623
>
# @D||PB_1868.0|"Bird 2003"||||(16.8,,)|Sinistral_Transform|||1||1|||||(-16.7,,)||(-1.9,,)||
-77.673 19.623
-78.361 19.497
>
# @D||PB_1869.0|"Bird 2003"||||(16.8,,)|Sinistral_Transform|||1||1|||||(-16.7,,)||(-1.9,,)||
-78.361 19.497
-79.011 19.382
>
# @D||PB_1870.0|"Bird 2003"||||(16.8,,)|Sinistral_Transform|||1||1|||||(-16.7,,)||(-2.0,,)||
-79.011 19.382
-79.66 19.264
>
# @D||PB_1871.0|"Bird 2003"||||(16.8,,)|Sinistral_Transform|||1||1|||||(-16.7,,)||(-2.2,,)||
-79.66 19.264
-80.21 19.16
>
# @D||PB_1872.0|"Bird 2003"||||(16.9,,)|Sinistral_Transform|||1||1|||||(-16.7,,)||(-2.3,,)||
-80.21 19.16
-80.758 19.054
>
# @D||PB_1873.0|"Bird 2003"||||(16.9,,)|Sinistral_Transform|||1||1|||||(-16.7,,)||(-2.2,,)||
-80.758 19.054
-81.256 18.96
>
# @D||PB_1874.0|"Bird 2003"||||(16.9,,)|Sinistral_Transform|||1||1|||||(-16.7,,)||(-2.3,,)||
-81.256 18.96
-81.754 18.865
>
# @D||PB_1877.0|"Bird 2003"||||(17.1,,)|Sinistral_Transform|||1||1|||||(-16.9,,)||(-2.1,,)||
-81.625 17.802
-82.244 17.691
>
# @D||PB_1878.0|"Bird 2003"||||(17.1,,)|Sinistral_Transform|||1||1|||||(-17.1,,)||(-0.9,,)||
-82.244 17.691
-82.865 17.626
>
# @D||PB_1879.0|"Bird 2003"||||(17.1,,)|Sinistral_Transform|||1||1|||||(-17.0,,)||(-2.1,,)||
-82.865 17.626
-83.706 17.481
>
# @D||PB_1880.0|"Bird 2003"||||(17.1,,)|Sinistral_Transform|||1||1|||||(-16.7,,)||(-3.5,,)||
-83.706 17.481
-84.248 17.344
>
# @D||PB_1881.0|"Bird 2003"||||(17.1,,)|Sinistral_Transform|||1||1|||||(-16.3,,)||(-5.2,,)||
-84.248 17.344
-84.91 17.107
>
# @D||PB_1882.0|"Bird 2003"||||(17.2,,)|Sinistral_Transform|||1||1|||||(-16.8,,)||(-3.6,,)||
-84.91 17.107
-85.671 16.911
>
# @D||PB_1883.0|"Bird 2003"||||(17.2,,)|Sinistral_Transform|||1||1|||||(-16.5,,)||(-4.9,,)||
-85.671 16.911
-86.32 16.694
>
# @D||PB_1884.0|"Bird 2003"||||(17.2,,)|Sinistral_Transform|||1||1|||||(-16.5,,)||(-5.0,,)||
-86.32 16.694
-86.966 16.476
>
# @D||PB_1980.0|"Bird 2003"||||(95.0,,)|Sinistral_Transform|||1||1|||||(-94.9,,)||(-1.9,,)||
-103.772 11.89
-103.875 11.872
>
# @D||PB_1985.0|"Bird 2003"||||(101.1,,)|Sinistral_Transform|||1||1|||||(-101.1,,)||(-0.9,,)||
-103.598 10.123
-104.296 10.017
>
# @D||PB_1997.0|"Bird 2003"||||(122.8,,)|Sinistral_Transform|||1||1|||||(-120.8,,)||(-22.2,,)||
-102.184 3.778
-102.259 3.751
>
# @D||PB_2006.0|"Bird 2003"||||(45.5,,)|Sinistral_Transform|||1||1|||||(-45.4,,)||(2.8,,)||
-97.551 2.088
-97.585 1.898
>
# @D||PB_2017.0|"Bird 2003"||||(53.8,,)|Sinistral_Transform|||1||1|||||(-53.8,,)||(1.9,,)||
-92.09 2.2
-92.118 1.99
>
# @D||PB_2019.0|"Bird 2003"||||(54.7,,)|Sinistral_Transform|||1||1|||||(-54.7,,)||(0.9,,)||
-91.538 2.011
-91.561 1.817
>
# @D||PB_2021.0|"Bird 2003"||||(56.0,,)|Sinistral_Transform|||1||1|||||(-55.2,,)||(-9.4,,)||
-90.697 1.736
-90.663 1.12
>
# @D||PB_2144.0|"Bird 2003"||||(17.0,,)|Sinistral_Transform|||1||1|||||(-17.0,,)||(0.4,,)||
-14.734 70.389
-14.448 70.354
>
# @D||PB_2148.0|"Bird 2003"||||(16.8,,)|Sinistral_Transform|||1||1|||||(-16.8,,)||(-1.2,,)||
-13.892 70.816
-13.396 70.772
>
# @D||PB_2149.0|"Bird 2003"||||(16.8,,)|Sinistral_Transform|||1||1|||||(-16.8,,)||(1.4,,)||
-13.396 70.772
-12.905 70.698
>
# @D||PB_2150.0|"Bird 2003"||||(16.8,,)|Sinistral_Transform|||1||1|||||(-16.5,,)||(3.5,,)||
-12.905 70.698
-12.255 70.563
>
# @D||PB_2159.0|"Bird 2003"||||(16.5,,)|Sinistral_Transform|||1||1|||||(-16.4,,)||(1.5,,)||
-11.37 71.774
-10.356 71.615
>
# @D||PB_2160.0|"Bird 2003"||||(16.5,,)|Sinistral_Transform|||1||1|||||(-16.4,,)||(1.5,,)||
-10.356 71.615
-9.393 71.456
>
# @D||PB_2161.0|"Bird 2003"||||(16.5,,)|Sinistral_Transform|||1||1|||||(-16.5,,)||(1.3,,)||
-9.393 71.456
-7.941 71.217
>
# @D||PB_2162.0|"Bird 2003"||||(16.5,,)|Sinistral_Transform|||1||1|||||(-16.5,,)||(1.0,,)||
-7.941 71.217
-7.375 71.125
>
# @D||PB_2167.0|"Bird 2003"||||(16.3,,)|Sinistral_Transform|||1||1|||||(-16.2,,)||(2.1,,)||
-5.699 71.54
-5.157 71.431
>
# @D||PB_2168.0|"Bird 2003"||||(16.4,,)|Sinistral_Transform|||1||1|||||(-16.0,,)||(3.2,,)||
-5.157 71.431
-4.741 71.333
>
# @D||PB_2171.0|"Bird 2003"||||(16.3,,)|Sinistral_Transform|||1||1|||||(-16.0,,)||(3.3,,)||
-4.072 71.491
-3.692 71.398
>
# @D||PB_2266.0|"Bird 2003"||||(12.4,,)|Sinistral_Transform|||1||1|||||(-12.2,,)||(-2.3,,)||
4.035 84.597
4.508 84.57
>
# @D||PB_2271.0|"Bird 2003"||||(12.2,,)|Sinistral_Transform|||1||1|||||(-11.9,,)||(-2.7,,)||
8.938 85.009
9.809 84.958
>
# @D||PB_2300.0|"Bird 2003"||||(10.6,,)|Sinistral_Transform|||1||1|||||(-10.6,,)||(0.4,,)||
66.544 86.655
66.301 86.606
>
# @D||PB_2302.0|"Bird 2003"||||(10.6,,)|Sinistral_Transform|||1||1|||||(-10.2,,)||(2.5,,)||
69.752 86.472
68.208 86.306
>
# @D||PB_2356.0|"Bird 2003"||||(23.1,,)|Sinistral_Transform|||1||1|||||(-23.1,,)||(1.2,,)||
-29.56 40.599
-29.346 40.57
>
# @D||PB_2384.0|"Bird 2003"||||(22.8,,)|Sinistral_Transform|||1||1|||||(-22.7,,)||(-2.6,,)||
-29.317 43.081
-29.174 43.08
>
# @D||PB_2391.0|"Bird 2003"||||(22.7,,)|Sinistral_Transform|||1||1|||||(-22.5,,)||(-2.9,,)||
-28.796 43.768
-28.524 43.768
>
# @D||PB_2398.0|"Bird 2003"||||(22.7,,)|Sinistral_Transform|||1||1|||||(-22.5,,)||(3.0,,)||
-28.435 44.198
-28.367 44.184
>
# @D||PB_2412.0|"Bird 2003"||||(22.6,,)|Sinistral_Transform|||1||1|||||(-21.3,,)||(7.3,,)||
-28.076 45.127
-27.994 45.098
>
# @D||PB_2417.0|"Bird 2003"||||(22.5,,)|Sinistral_Transform|||1||1|||||(-22.3,,)||(3.0,,)||
-27.972 45.344
-27.937 45.337
>
# @D||PB_2421.0|"Bird 2003"||||(22.5,,)|Sinistral_Transform|||1||1|||||(-22.3,,)||(3.0,,)||
-27.924 45.466
-27.871 45.456
>
# @D||PB_2425.0|"Bird 2003"||||(22.5,,)|Sinistral_Transform|||1||1|||||(-22.3,,)||(3.0,,)||
-27.877 45.536
-27.825 45.526
>
# @D||PB_2430.0|"Bird 2003"||||(22.5,,)|Sinistral_Transform|||1||1|||||(-21.3,,)||(-7.2,,)||
-27.739 45.878
-27.699 45.883
>
# @D||PB_2433.0|"Bird 2003"||||(22.4,,)|Sinistral_Transform|||1||1|||||(-22.3,,)||(-2.5,,)||
-27.677 45.985
-27.602 45.983
>
# @D||PB_2437.0|"Bird 2003"||||(22.4,,)|Sinistral_Transform|||1||1|||||(-22.2,,)||(3.0,,)||
-27.565 46.213
-27.512 46.203
>
# @D||PB_2444.0|"Bird 2003"||||(22.3,,)|Sinistral_Transform|||1||1|||||(-21.9,,)||(-4.1,,)||
-27.436 46.755
-27.378 46.757
>
# @D||PB_2529.0|"Bird 2003"||||(21.5,,)|Sinistral_Transform|||1||1|||||(-21.4,,)||(2.0,,)||
-34.925 52.708
-34.884 52.704
>
# @D||PB_2561.0|"Bird 2003"||||(20.9,,)|Sinistral_Transform|||1||1|||||(-20.6,,)||(3.7,,)||
-34.877 55.848
-34.638 55.812
>
# @D||PB_2568.0|"Bird 2003"||||(20.8,,)|Sinistral_Transform|||1||1|||||(-20.5,,)||(-3.3,,)||
-34.44 56.499
-34.346 56.502
>
# @D||PB_2572.0|"Bird 2003"||||(20.7,,)|Sinistral_Transform|||1||1|||||(-20.7,,)||(-0.0,,)||
-34.218 56.746
-34.072 56.739
>
# @D||PB_2576.0|"Bird 2003"||||(20.7,,)|Sinistral_Transform|||1||1|||||(-20.6,,)||(1.9,,)||
-33.978 56.902
-33.796 56.883
>
# @D||PB_2577.0|"Bird 2003"||||(20.7,,)|Sinistral_Transform|||1||1|||||(-20.6,,)||(1.9,,)||
-33.796 56.883
-33.682 56.871
>
# @D||PB_2578.0|"Bird 2003"||||(20.7,,)|Sinistral_Transform|||1||1|||||(-20.4,,)||(-3.2,,)||
-33.682 56.871
-33.587 56.875
>
# @D||PB_2583.0|"Bird 2003"||||(20.6,,)|Sinistral_Transform|||1||1|||||(-20.5,,)||(-2.2,,)||
-33.497 57.264
-33.377 57.265
>
# @D||PB_2584.0|"Bird 2003"||||(20.6,,)|Sinistral_Transform|||1||1|||||(-19.6,,)||(-6.3,,)||
-33.377 57.265
-33.203 57.285
>
# @D||PB_2589.0|"Bird 2003"||||(20.5,,)|Sinistral_Transform|||1||1|||||(-19.6,,)||(5.9,,)||
-32.918 57.667
-32.806 57.642
>
# @D||PB_2594.0|"Bird 2003"||||(20.4,,)|Sinistral_Transform|||1||1|||||(-20.4,,)||(-0.6,,)||
-32.472 58.006
-32.28 57.998
>
# @D||PB_2600.0|"Bird 2003"||||(20.3,,)|Sinistral_Transform|||1||1|||||(-20.2,,)||(2.0,,)||
-31.745 58.468
-31.556 58.447
>
# @D||PB_2606.0|"Bird 2003"||||(20.2,,)|Sinistral_Transform|||1||1|||||(-19.7,,)||(4.5,,)||
-30.977 58.976
-30.791 58.941
>
# @D||PB_2660.0|"Bird 2003"||||(55.6,,)|Sinistral_Transform|||1||1|||||(-55.6,,)||(-0.2,,)||
-127.56 41.589
-127.446 41.555
>
# @D||PB_2678.0|"Bird 2003"||||(56.1,,)|Sinistral_Transform|||1||1|||||(-55.5,,)||(-8.3,,)||
-129.803 46.433
-129.572 46.402
>
# @D||PB_2955.0|"Bird 2003"||||(1.1,,)|Sinistral_Transform|||1||1|||||(-1.0,,)||(0.3,,)||
-60.753 19.208
-59.949 19.455
>
# @D||PB_2958.0|"Bird 2003"||||(0.8,,)|Sinistral_Transform|||1||1|||||(-0.8,,)||(0.1,,)||
-58.309 19.192
-57.493 19.052
>
# @D||PB_2959.0|"Bird 2003"||||(0.8,,)|Sinistral_Transform|||1||1|||||(-0.8,,)||(0.1,,)||
-57.493 19.052
-56.805 18.694
>
# @D||PB_2960.0|"Bird 2003"||||(0.8,,)|Sinistral_Transform|||1||1|||||(-0.8,,)||(-0.0,,)||
-56.805 18.694
-56.118 18.258
>
# @D||PB_2961.0|"Bird 2003"||||(0.8,,)|Sinistral_Transform|||1||1|||||(-0.8,,)||(-0.2,,)||
-56.118 18.258
-55.484 17.784
>
# @D||PB_2982.0|"Bird 2003"||||(128.8,,)|Sinistral_Transform|||1||1|||||(-127.6,,)||(-17.6,,)||
-102.402 -1.907
-102.621 -1.906
>
# @D||PB_2988.0|"Bird 2003"||||(131.7,,)|Sinistral_Transform|||1||1|||||(-131.6,,)||(-4.1,,)||
-102.735 -4.056
-103.637 -3.951
>
# @D||PB_2989.0|"Bird 2003"||||(131.7,,)|Sinistral_Transform|||1||1|||||(-131.6,,)||(-5.2,,)||
-103.637 -3.951
-104.539 -3.844
>
# @D||PB_2991.0|"Bird 2003"||||(132.2,,)|Sinistral_Transform|||1||1|||||(-132.0,,)||(-8.0,,)||
-104.699 -4.152
-105.38 -4.078
>
# @D||PB_2993.0|"Bird 2003"||||(132.9,,)|Sinistral_Transform|||1||1|||||(-132.6,,)||(-9.3,,)||
-105.544 -4.569
-106.253 -4.494
>
# @D||PB_2996.0|"Bird 2003"||||(134.4,,)|Sinistral_Transform|||1||1|||||(-132.7,,)||(-21.0,,)||
-106.587 -5.624
-106.741 -5.62
>
# @D||PB_2998.0|"Bird 2003"||||(134.9,,)|Sinistral_Transform|||1||1|||||(-133.3,,)||(-20.9,,)||
-106.752 -6.019
-106.845 -6.016
>
# @D||PB_3000.0|"Bird 2003"||||(135.4,,)|Sinistral_Transform|||1||1|||||(-135.4,,)||(-4.3,,)||
-106.95 -6.443
-107.441 -6.367
>
# @D||PB_3007.0|"Bird 2003"||||(138.7,,)|Sinistral_Transform|||1||1|||||(-138.5,,)||(-6.2,,)||
-108.32 -9.145
-109.038 -9.035
>
# @D||PB_3008.0|"Bird 2003"||||(138.7,,)|Sinistral_Transform|||1||1|||||(-138.5,,)||(-6.9,,)||
-109.038 -9.035
-109.756 -8.925
>
# @D||PB_3010.0|"Bird 2003"||||(139.5,,)|Sinistral_Transform|||1||1|||||(-137.8,,)||(-21.6,,)||
-109.857 -9.677
-110.071 -9.665
>
# @D||PB_3013.0|"Bird 2003"||||(140.7,,)|Sinistral_Transform|||1||1|||||(-132.3,,)||(-47.9,,)||
-110.292 -10.802
-110.447 -10.822
>
# @D||PB_3020.0|"Bird 2003"||||(143.2,,)|Sinistral_Transform|||1||1|||||(-141.8,,)||(-19.3,,)||
-111.007 -13.411
-111.191 -13.396
>
# @D||PB_3022.0|"Bird 2003"||||(143.3,,)|Sinistral_Transform|||1||1|||||(-142.8,,)||(-12.1,,)||
-111.266 -13.541
-111.846 -13.465
>
# @D||PB_3023.0|"Bird 2003"||||(143.4,,)|Sinistral_Transform|||1||1|||||(-142.8,,)||(-12.6,,)||
-111.846 -13.465
-112.426 -13.386
>
# @D||PB_3027.0|"Bird 2003"||||(144.5,,)|Sinistral_Transform|||1||1|||||(-143.2,,)||(-19.2,,)||
-112.613 -14.718
-112.766 -14.704
>
# @D||PB_3243.0|"Bird 2003"||||(38.0,,)|Sinistral_Transform|||1||1|||||(-37.9,,)||(3.3,,)||
-174.985 -23.75
-175.691 -23.853
>
# @D||PB_3292.0|"Bird 2003"||||(107.7,,)|Sinistral_Transform|||1||1|||||(-107.6,,)||(5.1,,)||
-174.264 -15.314
-174.567 -15.25
>
# @D||PB_3398.0|"Bird 2003"||||(11.2,,)|Sinistral_Transform|||1||1|||||(-10.9,,)||(-2.4,,)||
-50.887 -60.094
-49.599 -60.044
>
# @D||PB_3399.0|"Bird 2003"||||(11.2,,)|Sinistral_Transform|||1||1|||||(-10.9,,)||(-2.9,,)||
-49.599 -60.044
-48.251 -59.968
>
# @D||PB_3400.0|"Bird 2003"||||(11.3,,)|Sinistral_Transform|||1||1|||||(-11.1,,)||(-2.0,,)||
-48.251 -59.968
-46.963 -59.96
>
# @D||PB_3401.0|"Bird 2003"||||(11.3,,)|Sinistral_Transform|||1||1|||||(-11.3,,)||(0.2,,)||
-46.963 -59.96
-45.603 -60.091
>
# @D||PB_3402.0|"Bird 2003"||||(11.3,,)|Sinistral_Transform|||1||1|||||(-11.3,,)||(0.3,,)||
-45.603 -60.091
-44.226 -60.243
>
# @D||PB_3699.0|"Bird 2003"||||(25.7,,)|Sinistral_Transform|||1||1|||||(-25.4,,)||(4.1,,)||
111.569 17.955
112.098 18.038
>
# @D||PB_3700.0|"Bird 2003"||||(25.7,,)|Sinistral_Transform|||1||1|||||(-25.4,,)||(3.9,,)||
112.098 18.038
112.628 18.121
>
# @D||PB_3701.0|"Bird 2003"||||(25.7,,)|Sinistral_Transform|||1||1|||||(-25.6,,)||(1.6,,)||
112.628 18.121
113.313 18.28
>
# @D||PB_3702.0|"Bird 2003"||||(25.7,,)|Sinistral_Transform|||1||1|||||(-25.6,,)||(1.4,,)||
113.313 18.28
114.0 18.438
>
# @D||PB_3703.0|"Bird 2003"||||(15.1,,)|Sinistral_Transform|||1||1|||||(-14.9,,)||(2.7,,)||
114.0 18.438
114.419 18.826
>
# @D||PB_3958.0|"Bird 2003"||||(97.5,,)|Sinistral_Transform|||1||1|||||(-96.9,,)||(-10.3,,)||
122.086 15.648
122.555 15.493
>
# @D||PB_3959.0|"Bird 2003"||||(97.4,,)|Sinistral_Transform|||1||1|||||(-96.9,,)||(-9.8,,)||
122.555 15.493
123.024 15.337
>
# @D||PB_3960.0|"Bird 2003"||||(97.4,,)|Sinistral_Transform|||1||1|||||(-96.9,,)||(-9.2,,)||
123.024 15.337
123.492 15.18
>
# @D||PB_3961.0|"Bird 2003"||||(97.3,,)|Sinistral_Transform|||1||1|||||(-96.9,,)||(-8.6,,)||
123.492 15.18
123.959 15.023
>
# @D||PB_3962.0|"Bird 2003"||||(97.3,,)|Sinistral_Transform|||1||1|||||(-96.9,,)||(-8.1,,)||
123.959 15.023
124.425 14.864
>
# @D||PB_3963.0|"Bird 2003"||||(97.2,,)|Sinistral_Transform|||1||1|||||(-96.9,,)||(-7.5,,)||
124.425 14.864
124.891 14.704
>
# @D||PB_4047.0|"Bird 2003"||||(86.5,,)|Sinistral_Transform|||1||1|||||(-85.6,,)||(13.0,,)||
126.817 -1.018
126.393 -0.648
>
# @D||PB_4184.0|"Bird 2003"||||(17.5,,)|Sinistral_Transform|||1||1|||||(-17.4,,)||(-1.1,,)||
-16.487 68.808
-17.154 68.865
>
# @D||PB_4205.0|"Bird 2003"||||(18.8,,)|Sinistral_Transform|||1||1|||||(-18.8,,)||(-0.4,,)||
-19.238 63.862
-20.097 63.949
>
# @D||PB_4206.0|"Bird 2003"||||(18.8,,)|Sinistral_Transform|||1||1|||||(-18.8,,)||(-0.0,,)||
-20.097 63.949
-20.731 64.017
>
# @D||PB_4207.0|"Bird 2003"||||(18.8,,)|Sinistral_Transform|||1||1|||||(-18.8,,)||(-0.6,,)||
-20.731 64.017
-21.298 64.067
>
# @D||PB_4212.0|"Bird 2003"||||(19.0,,)|Sinistral_Transform|||1||1|||||(-18.6,,)||(-3.8,,)||
-23.059 63.65
-23.33 63.651
>
# @D||PB_4223.0|"Bird 2003"||||(19.3,,)|Sinistral_Transform|||1||1|||||(-19.2,,)||(-1.7,,)||
-25.311 62.614
-25.449 62.62
>
# @D||PB_4241.0|"Bird 2003"||||(19.9,,)|Sinistral_Transform|||1||1|||||(-19.9,,)||(-0.3,,)||
-28.927 60.333
-29.028 60.34
>
# @D||PB_4469.0|"Bird 2003"||||(11.7,,)|Sinistral_Transform|||1||1|||||(-11.5,,)||(1.7,,)||
138.359 9.379
139.192 9.065
>
# @D||PB_4470.0|"Bird 2003"||||(11.6,,)|Sinistral_Transform|||1||1|||||(-11.6,,)||(0.2,,)||
139.192 9.065
139.886 8.866
>
# @D||PB_4471.0|"Bird 2003"||||(11.6,,)|Sinistral_Transform|||1||1|||||(-11.6,,)||(-0.2,,)||
139.886 8.866
140.579 8.666
>
# @D||PB_4472.0|"Bird 2003"||||(11.6,,)|Sinistral_Transform|||1||1|||||(-11.4,,)||(2.3,,)||
140.579 8.666
141.048 8.392
>
# @D||PB_4473.0|"Bird 2003"||||(11.5,,)|Sinistral_Transform|||1||1|||||(-11.4,,)||(2.0,,)||
141.048 8.392
141.517 8.118
>
# @D||PB_4474.0|"Bird 2003"||||(11.5,,)|Sinistral_Transform|||1||1|||||(-11.2,,)||(2.4,,)||
141.517 8.118
142.262 7.611
>
# @D||PB_4475.0|"Bird 2003"||||(11.4,,)|Sinistral_Transform|||1||1|||||(-11.4,,)||(0.9,,)||
142.262 7.611
142.666 7.388
>
# @D||PB_4476.0|"Bird 2003"||||(11.4,,)|Sinistral_Transform|||1||1|||||(-11.4,,)||(0.6,,)||
142.666 7.388
143.07 7.166
>
# @D||PB_4477.0|"Bird 2003"||||(11.3,,)|Sinistral_Transform|||1||1|||||(-11.2,,)||(1.8,,)||
143.07 7.166
143.558 6.805
>
# @D||PB_4478.0|"Bird 2003"||||(11.3,,)|Sinistral_Transform|||1||1|||||(-11.0,,)||(-2.7,,)||
143.558 6.805
144.026 6.677
>
# @D||PB_4480.0|"Bird 2003"||||(11.6,,)|Sinistral_Transform|||1||1|||||(-11.1,,)||(-3.4,,)||
144.664 6.611
145.067 6.503
>
# @D||PB_4481.0|"Bird 2003"||||(11.6,,)|Sinistral_Transform|||1||1|||||(-11.3,,)||(-2.6,,)||
145.067 6.503
145.471 6.353
>
# @D||PB_4482.0|"Bird 2003"||||(11.7,,)|Sinistral_Transform|||1||1|||||(-11.3,,)||(-2.9,,)||
145.471 6.353
146.001 6.16
>
