>
# @D(60,,)||AUS_457581|AUS_FSD|E||"Redbanks Fault"|(0.018,0.0,0.037)|Strike-Slip||Fault_slip_rates_A.doc||||||||||||
-149.121568295147 61.7367919607482
-149.125572682964 61.7360565131791
-149.130422549502 61.735065547537
-149.134035338333 61.7344788307444
-149.137944819798 61.7336725300892
-149.143065959631 61.7326188016621
-149.148668815014 61.7313719357352
-149.154586749668 61.730399071647
-149.158956366551 61.7296618578094
-149.167446248895 61.7280821069341
-149.173594540391 61.7267992501396
-149.176563217698 61.7261905341316
-149.181241115877 61.7255461636023
-149.186941902033 61.7245298388777
-149.192075268149 61.7238244988115
-149.197832234952 61.7227222681486
-149.201627123904 61.7221715053514
-149.207209311068 61.721260182769
-149.214150604944 61.7200116351099
-149.218397417605 61.7193278940609
-149.223322967487 61.7183858065711
>
# @D||GFE_51377|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"|(,1600000,)|||||||
-149.191979765545 61.7194249776726
-149.195559192228 61.7188468548013
-149.200626921326 61.718056075545
-149.207885730737 61.7171089239729
-149.212368840261 61.7165208303183
>
# @D||GFE_51378|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||48000|1|"Castle Mountain fault"|(,1600000,)|||||||
-149.238496671407 61.7160874758107
-149.244436738377 61.7151409213884
>
# @D||GFE_51379|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"|(,1600000,)|||||||
-148.727049441849 61.8169706835213
-148.728852537552 61.8167857775161
-148.731926516475 61.8160517994392
-148.732991382106 61.8157820918633
>
# @D||GFE_51380|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"|(,1600000,)|||||||
-148.646744971373 61.8318770675654
-148.649155291109 61.8314268408772
-148.655651671491 61.8301232475154
-148.660957023053 61.8290176587841
-148.665442119179 61.8281914984005
-148.673008310565 61.8268199468703
-148.678444751802 61.8260573397758
-148.687017703622 61.8245649373513
-148.69463980316 61.823053118564
-148.700550988403 61.8217626031432
-148.707873681154 61.8205674167568
-148.720104045266 61.8184533930531
-148.725860735078 61.8172099319594
-148.727049441849 61.8169706835213
>
# @D||GFE_51381|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||48000|1|"Castle Mountain fault"|(,1600000,)|||||||
-149.226727786301 61.7125521329949
-149.222821233029 61.7130862754216
-149.221594886034 61.7133583922812
-149.220060145327 61.7136256231243
-149.218384514133 61.7139082197835
-149.217121171727 61.7141263737241
-149.216134110941 61.7143046058605
-149.215044269339 61.7145017471419
-149.213713569511 61.7146761184887
-149.212766088788 61.7148343838774
-149.212002794611 61.714964172234
-149.211777501852 61.7150125341755
>
# @D||GFE_51382|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"|(,1600000,)|||||||
-148.732991382106 61.8157820918633
-148.736006316942 61.8151243160399
-148.742892208983 61.8137440626697
-148.750205645912 61.8123401661233
-148.762138647396 61.8096734874488
-148.769612980231 61.808621083723
-148.784903103186 61.8056532481812
-148.794228629264 61.8040592502463
-148.798522806519 61.803257970506
-148.804086621433 61.8018698975307
-148.811417203037 61.800219264791
-148.816743974651 61.7991662036608
-148.820059979119 61.798443834932
>
# @D||GFE_51383|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"|(,1600000,)|||||||
-148.805945288043 61.8056202412641
-148.8071901242 61.8052770374946
-148.812536340055 61.8037875650613
-148.816090173831 61.8028475433142
-148.819738673841 61.8019501584245
-148.823231099211 61.8009785677763
>
# @D||GFE_51384|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||48000|1|"Castle Mountain fault"|(,1600000,)|||||||
-149.236849263637 61.7157053529811
-149.227007023093 61.7173564209927
>
# @D||GFE_51385|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||48000|1|"Castle Mountain fault"|(,1600000,)|||||||
-149.227695073694 61.7176825205564
-149.223339529402 61.7183863686474
>
# @D||GFE_51386|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"|(,1600000,)|||||||
-149.112254375719 61.738547843843
-149.110156814105 61.7396125547907
-149.107154482369 61.7409876262674
-149.105230194929 61.7418027672582
>
# @D||GFE_51387|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"|(,1600000,)|||||||
-149.008645447943 61.75613355013
-149.009924209225 61.7559894337748
-149.015389483626 61.7549118975955
-149.021432327815 61.7537548262754
-149.026349684874 61.7527796958956
-149.030442820487 61.751843694118
-149.032234350009 61.7515112444414
>
# @D||GFE_51388|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||48000|1|"Castle Mountain fault"|(,1600000,)|||||||
-149.22700705457 61.7173566215415
-149.223210197002 61.7181007070987
>
# @D||GFE_51389|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||48000|1|"Castle Mountain fault"|(,1600000,)|||||||
-149.236849290616 61.7157056227777
-149.22700705457 61.7173566215415
>
# @D||GFE_51390|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||48000|1|"Castle Mountain fault"|(,1600000,)|||||||
-149.227695073694 61.7176825205564
-149.238496671407 61.7160874758107
>
# @D||GFE_51391|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||48000|1|"Castle Mountain fault"|(,1600000,)|||||||
-149.243692990965 61.7147762454062
-149.236849290616 61.7157056227777
>
# @D||GFE_51392|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"|(,1600000,)|||||||
-148.481016392456 61.8671261365967
-148.484305196929 61.8662922231579
-148.4894380936 61.8651185521517
-148.493782187723 61.8644433645545
-148.502889140777 61.8625570869601
-148.50814552875 61.8615255511027
-148.514538482603 61.8605480689958
-148.521692288972 61.8592936397707
-148.52774613187 61.85827440484
-148.533643030483 61.8571221188123
-148.538225375696 61.8562002813566
-148.540363759336 61.8557681733093
>
# @D||GFE_51393|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"|(,1600000,)|||||||
-149.00803328933 61.7586158956674
-149.009279396229 61.7584011303723
-149.012686439066 61.7579064483976
-149.016728520168 61.7572133454062
-149.020594054463 61.7567167685599
-149.02493965585 61.7559792516508
-149.028038796006 61.7554441982108
-149.030381750226 61.7551312287487
-149.030805762576 61.7550128087218
>
# @D||GFE_51394|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"|(,1600000,)|||||||
-149.032234350009 61.7515112444414
-149.035594904192 61.750622115328
-149.039893034866 61.7494543492703
-149.048507071314 61.747632420865
-149.056395094081 61.746037816787
-149.062209917868 61.7446032371716
-149.068327323047 61.7431106665738
-149.073244669314 61.7422102284859
-149.078332600782 61.7409883241413
-149.084527297294 61.7399281853467
-149.091571409759 61.7387438627704
-149.098767907844 61.7375420978433
-149.106324625771 61.7362056909187
-149.112564420586 61.734798526236
-149.119562284515 61.7332627315235
-149.128500626379 61.7313768838051
-149.135956912519 61.7298830946259
-149.143584899019 61.7288655549172
-149.151188625408 61.7272785950765
-149.159335246425 61.7255429467274
-149.164648525511 61.7247360624122
-149.169586298978 61.7237423943075
-149.176162427641 61.722470783535
-149.180860113603 61.7215693732799
-149.187130394534 61.7203293925626
-149.191979765545 61.7194249776726
>
# @D||GFE_51397|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"|(,1600000,)|||||||
-148.913562229702 61.7750696837721
-148.918033245144 61.77426245052
-148.922354939853 61.7735730122659
-148.928949749233 61.7722545683994
-148.932992705375 61.7714841704783
-148.938761155621 61.7701860252093
-148.949343397901 61.7674281921533
-148.954508028947 61.766384681823
-148.961190696693 61.7650635004202
-148.967018998619 61.7637809997573
-148.970970040452 61.7630645935336
-148.972149377187 61.7626796180545
>
# @D||GFE_51398|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"|(,1600000,)|||||||
-148.974183800999 61.7622545256183
-148.974848965652 61.7620294109253
-148.978856988529 61.761200497717
-148.983023722859 61.7605385427441
-148.98764590624 61.7598018855869
-148.993087804563 61.7588834970312
-148.999600572391 61.7579984472425
-149.006855955385 61.7565408899492
-149.008645447943 61.75613355013
>
# @D||GFE_51399|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"|(,1600000,)|||||||
-148.911490628817 61.7789823209576
-148.912462520738 61.7787853586413
-148.916494704801 61.7776506723457
-148.919569867232 61.7771909757965
-148.923365693278 61.7763155064854
-148.927585702545 61.7753363867131
-148.931260198358 61.7745079195686
-148.935793084457 61.773730393621
-148.939890883955 61.7727835343286
-148.945318403018 61.7713462090831
-148.950504676249 61.7700379257569
-148.955660592865 61.7687339861561
-148.960036888113 61.7679131371684
-148.965781351642 61.7668473704165
-148.970128215678 61.7660576829372
-148.974722996716 61.7653764752783
-148.979433766914 61.764509824719
-148.984057214742 61.7637733051581
-148.988695074205 61.7626156951439
-148.991486730762 61.7619830292909
-148.994936417651 61.7609488746077
-148.99833236915 61.760136914519
-149.002014016372 61.7596107544746
-149.006029419985 61.7590223577484
-149.00803328933 61.7586158956674
>
# @D||GFE_51400|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"|(,1600000,)|||||||
-148.895134200416 61.7804221148421
-148.897187516286 61.7795940433992
-148.901306851847 61.7783026160658
-148.905584027419 61.7771479459355
-148.90928181837 61.7760910563914
-148.91186019891 61.7754039536765
-148.913562229702 61.7750696837721
>
# @D||GFE_51401|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"|(,1600000,)|||||||
-148.900811713017 61.7818248935312
-148.903366657225 61.7813399772944
-148.905910994828 61.7805329032222
-148.908788812732 61.7796716953598
-148.911490628817 61.7789823209576
>
# @D||GFE_51402|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"|(,1600000,)|||||||
-148.820059979119 61.798443834932
-148.821311370435 61.7982879941155
-148.824960936141 61.7974768658996
-148.832286236027 61.7957218947174
-148.837752946645 61.7942752318112
-148.842095332057 61.79312694327
-148.846075181873 61.7921390515106
-148.847657741331 61.7918347802912
>
# @D||GFE_51403|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"|(,1600000,)|||||||
-148.847657741331 61.7918347802912
-148.851192314327 61.7913024625888
-148.858332198292 61.7895899286145
-148.863673452588 61.7881119872882
-148.871604837066 61.786311082334
-148.876770775727 61.7851413296739
-148.882510967476 61.7837422588895
-148.889794001025 61.7818283100556
-148.893524048859 61.7807852934531
-148.895134200416 61.7804221148421
>
# @D||GFE_51404|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"|(,1600000,)|||||||
-148.582790913733 61.8463171279563
-148.585055531609 61.8461023176951
-148.589605011998 61.8452191753684
-148.59411961578 61.8441741937473
-148.597383602563 61.8434457006354
-148.600153777015 61.8425603145003
-148.60427083999 61.8415917905402
-148.607011939361 61.8407926457903
-148.610088636036 61.8399344947235
-148.612590953717 61.8394569583233
-148.613901744353 61.8391133534562
>
# @D||GFE_51405|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"|(,1600000,)|||||||
-148.633888278031 61.8351331933742
-148.636321932476 61.8343633359456
-148.639615278525 61.8336597342688
-148.64305307278 61.8325948515505
-148.645096921486 61.8321756352845
-148.646744971373 61.8318770675654
>
# @D||GFE_51406|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||48000|1|"Castle Mountain fault"|(,1600000,)|||||||
-149.223339494328 61.7183858641278
-149.227695243665 61.7176820034463
>
# @D||GFE_51407|"GEM Faulted Earth"|||"Talkeetna West section"|(0.2,,)|Reverse-Strike-Slip|(0.0,,)|||48000|1|"Castle Mountain fault"|(,1600000,)|||||||
-149.227007023093 61.7173564209927
-149.223210123257 61.7181005883882
>
# @D||GFE_51512|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||126000|1|"Lake Clark fault"||||||||
-154.419026928509 60.1619621930816
-154.415406361873 60.1612469646963
-154.410113301586 60.1609570100649
>
# @D||GFE_51495|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||126000|1|"Lake Clark fault"||||||||
-152.889357974235 60.7398665664746
-152.887121168559 60.7409281794024
-152.88329715675 60.7427436193704
-152.883014672002 60.7428776846188
-152.879665118264 60.7444643974865
-152.874199140758 60.7468160816421
-152.87087635777 60.7482451745026
-152.862664209149 60.7510745174207
-152.862059989226 60.751316527032
-152.85882170571 60.7526007362858
-152.854833463139 60.7541815208144
-152.844519519254 60.7601766424715
-152.835004290975 60.7651841384425
-152.825906080742 60.7692802628431
-152.814289652074 60.7752855264131
>
# @D||GFE_51496|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||126000|1|"Lake Clark fault"||||||||
-152.807236741155 60.7790102344105
-152.804341337488 60.7805364824364
>
# @D||GFE_51513|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||126000|1|"Lake Clark fault"||||||||
-154.659690530485 60.0639274966021
-154.661944745508 60.0623861619407
-154.67040551456 60.0576002843144
-154.679276997699 60.0523501340041
-154.686436072526 60.048338827481
-154.693924462927 60.0442058143446
-154.70199820934 60.0402313686562
-154.709446796104 60.0368979842978
-154.71756697468 60.0334331428532
-154.725708030267 60.0301979422186
-154.732706872074 60.0269852703998
-154.739471438576 60.0237254543175
-154.745937450125 60.0209319477356
-154.746147626278 60.0208447049393
-154.753730553213 60.0177036473204
-154.754423888547 60.0174974154789
-154.756468313739 60.0168990195229
-154.76183507436 60.0153192754239
-154.770211741737 60.0122476331542
-154.777282701869 60.0086901161114
-154.78406727723 60.0057117905843
-154.788157533596 60.0043586594403
-154.79081078501 60.0034778022702
-154.792686995233 60.0028328895035
-154.796551820188 60.0015009543286
-154.800686364785 59.9993423558423
>
# @D||GFE_51502|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||126000|1|"Lake Clark fault"||||||||
-152.800878502251 60.7819906579395
-152.803260737349 60.7811686538969
>
# @D||GFE_51503|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||126000|1|"Lake Clark fault"||||||||
-152.79982470124 60.7823793716626
-152.792247833358 60.7851699219946
>
# @D||GFE_51504|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||126000|1|"Lake Clark fault"||||||||
-152.789897173205 60.7861675015966
-152.780413767383 60.7906999325508
-152.777146223959 60.7919194162005
>
# @D||GFE_51505|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||126000|1|"Lake Clark fault"||||||||
-152.775303760497 60.7926038355768
-152.768607084187 60.7951014006075
-152.764322763747 60.7970201233175
>
# @D||GFE_51510|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||126000|1|"Lake Clark fault"||||||||
-152.922497778441 60.7277048694992
-152.914665087077 60.7307537922126
-152.911955554842 60.7315505256315
>
# @D||GFE_51511|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||126000|1|"Lake Clark fault"||||||||
-154.419026928509 60.1619621930816
-154.414848789445 60.1640048817709
-154.407672351775 60.1684551141117
-154.394500548925 60.1752128251123
-154.38537630269 60.1797670243661
-154.37513392623 60.1846869657741
-154.366447556137 60.1890553398008
-154.356144227133 60.1933458530874
-154.347099066877 60.1976054933451
-154.341247257923 60.2003095921397
-154.338236425755 60.2013499313187
>
# @D||GFE_51514|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||126000|1|"Lake Clark fault"||||||||
-154.707947757223 59.9993488968545
-154.706787401858 60.0002760933205
-154.700952820981 60.003682538767
-154.695316665444 60.0067959480015
-154.688228098629 60.011435652344
-154.687119233797 60.0123031623155
-154.68282970059 60.0156672888229
-154.68122075572 60.0169274034086
-154.674731055318 60.0218908039093
-154.667713474793 60.0273226173011
-154.660265073217 60.0330568481249
-154.658554909469 60.0343674738954
-154.652493652408 60.0390235939311
-154.645582345691 60.0444581340383
-154.64483872786 60.0450418360032
-154.640158386066 60.0484142270929
-154.638099231902 60.0498950282738
-154.637670773011 60.0501608611465
-154.631297837128 60.0541233379568
-154.627689946069 60.0582726225696
-154.622204326569 60.0621030547868
-154.622005066555 60.0622403461899
-154.615791970629 60.065481485798
-154.612368620997 60.0674141262103
-154.607429239602 60.0701996963831
-154.599652287833 60.073877486226
-154.595834150583 60.0758595226304
-154.58545914409 60.0811430159303
-154.574405501073 60.0865560186372
-154.562663495032 60.0919855114721
-154.561472389487 60.092511372558
-154.55232838465 60.0965788044064
-154.542531319478 60.1010450360567
-154.541341899243 60.1015841199114
-154.53114168356 60.1064624485899
-154.522543742945 60.1113527402517
-154.514571737938 60.1156018486056
-154.506358745558 60.1197418460754
-154.500486333023 60.1227806035383
-154.498371740427 60.1238737765441
-154.489161930433 60.1284366162189
-154.481581372936 60.1320418059925
-154.474248292956 60.1351404869952
-154.473412129952 60.1354910445959
-154.466042270465 60.1389224703022
-154.464935960518 60.1394918622754
-154.457057322474 60.1435348054412
-154.447706124739 60.1479253298888
-154.441032748287 60.1515095022849
-154.432999836159 60.1552966789129
-154.425297711268 60.1589627255571
-154.421370151326 60.1612227733789
-154.419026928509 60.1619621930816
>
# @D||GFE_51515|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||126000|1|"Lake Clark fault"||||||||
-153.71980482591 60.531778131612
-153.717302657263 60.5316433625577
-153.71175291087 60.5306002952254
-153.706435663671 60.529498265955
-153.702755228362 60.5273758815338
-153.700231888599 60.5254269192163
-153.700370678327 60.5237117376235
-153.698973302851 60.5242216464995
-153.695175830195 60.5222709025967
-153.694470889328 60.521413266677
-153.692440679021 60.5189500486317
-153.688912571437 60.5158340915628
>
# @D||GFE_51516|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||126000|1|"Lake Clark fault"||||||||
-153.182575057479 60.6621712772861
-153.174553742661 60.6645073656055
-153.166087042322 60.6665262349359
-153.161901318287 60.6675324115398
-153.146369572015 60.6712269489851
-153.135704906597 60.6745077819616
-153.120398924399 60.678195198581
-153.105336820202 60.6821630009116
-153.094323694964 60.6856193952806
-153.081325484461 60.689040441359
-153.06644457953 60.6921423847968
-153.057002186691 60.6944899142251
-153.046989296991 60.6971301479844
-153.038234696604 60.6992967438554
-153.032935635321 60.7006186870156
>
# @D||GFE_51517|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||126000|1|"Lake Clark fault"||||||||
-153.002300114145 60.7299590787573
-153.00993975196 60.7272245149363
-153.020393318924 60.7237842150429
-153.029934167193 60.7208105930118
-153.042839331373 60.7175065644659
-153.053316853782 60.71469208133
-153.061714007513 60.7123007670382
-153.062317164769 60.7120489318836
-153.066056167851 60.7104749740813
-153.068910887352 60.7092391777573
-153.077674534924 60.7072405565427
-153.085669676682 60.7051345713991
-153.089069058633 60.7042395092143
-153.103828631577 60.7009644072239
-153.116415046416 60.6985746251297
-153.130138174555 60.6956521612048
-153.143745050168 60.6927868009578
-153.156842207638 60.6891256894851
-153.16628506985 60.6869411518881
-153.17573231457 60.6848733461746
-153.185631853722 60.6825695094255
-153.19529389877 60.6802076938579
-153.205280025867 60.6773866052119
-153.211005725058 60.6755362853105
-153.215031061466 60.6745690441736
-153.222376245008 60.6725229388631
-153.232467671964 60.6695831268558
-153.242903266306 60.6665829980631
-153.251147568876 60.66400942309
-153.2574507718 60.6621513816928
-153.262837401023 60.6605876791612
-153.266827726689 60.6590487578588
-153.272993425892 60.6568450498708
-153.278275219217 60.6555148931186
-153.285508240634 60.6536939661865
-153.290675822711 60.6524208582443
-153.295956079513 60.6510900155741
-153.302046295202 60.6496881924202
-153.309583836401 60.647120973547
-153.316354880224 60.6454212859531
-153.32355093963 60.6430337820842
-153.330097656805 60.6415089013551
-153.337899761321 60.6395672832412
-153.343802860476 60.6377659615336
-153.346361778564 60.6369823715141
-153.353431359413 60.6344809470808
-153.361910668673 60.6322405030818
-153.370196800906 60.6306859839695
-153.374014749639 60.6298316235577
-153.375937953668 60.6293999974644
-153.386682137467 60.6261546558304
-153.39443970984 60.6235815974422
-153.400739535887 60.6219416710055
-153.401150122843 60.6218104608132
-153.410323518072 60.618823543466
-153.419522774787 60.6151454429562
-153.427521074376 60.6108504145912
-153.434977592253 60.607252324692
-153.437393536623 60.6060730774421
-153.43980541602 60.6048971242471
-153.440627422191 60.6044947727691
-153.441752775408 60.60394835696
-153.44691124701 60.6016009528004
-153.44785375028 60.6011755721631
-153.449557688275 60.6003978303567
-153.455418938929 60.597392409628
-153.462978196121 60.5936758657344
-153.46965034477 60.5898012683581
-153.470046878979 60.5895703323294
-153.477208973794 60.5851138649714
-153.485364567214 60.5798448908166
-153.491738110203 60.5758574697574
-153.498233832486 60.5719864297984
-153.506333567856 60.5678023758008
-153.513430611765 60.5643184390049
-153.517136530765 60.5623153690952
-153.522580958859 60.5602880778577
-153.531641907839 60.556709430557
-153.538984044255 60.5535066470173
-153.547892541292 60.5494201466874
-153.555020857248 60.5465622579174
-153.562118881875 60.5432468068527
-153.56991070211 60.5399175162804
-153.577236383082 60.5373675479135
-153.579555237636 60.5365632889693
-153.589171629964 60.5328037308925
-153.601849846182 60.5280197457861
-153.609906981202 60.5253159200987
-153.61949031764 60.5229231881024
-153.626177084773 60.5205845283804
-153.630626167 60.5194767706868
-153.640180358317 60.5166881374115
-153.651905907076 60.5134573407742
-153.661934444323 60.510889674044
-153.670989243095 60.50764838352
-153.680918369283 60.5036474585077
-153.687566088864 60.5011169296322
-153.689730222423 60.5002926023456
-153.696816015411 60.4971445745741
-153.704952954256 60.4941437275775
-153.711288460153 60.4919186904
-153.715717661024 60.4900146363178
-153.717926915583 60.4890591916871
-153.719231078196 60.4885041924328
-153.725466601457 60.485844667667
-153.725902243622 60.4856443734188
-153.733438999058 60.4822181790662
-153.739044853639 60.4795478678479
-153.745072460368 60.4762947295832
-153.747006380544 60.475803219911
-153.753367247429 60.472378233318
-153.760094207227 60.4692285772966
-153.767939281467 60.4655474072319
-153.776357050891 60.4617952006563
-153.783223064191 60.4585630471769
-153.784310134729 60.4580540330779
-153.78926591333 60.4556902590418
-153.790915248541 60.4549037804309
-153.798390638502 60.4509978891147
-153.805389914436 60.4469288581011
-153.811599375186 60.4431601271466
-153.816561057355 60.4397537739766
-153.822161225987 60.4355937007021
-153.826089790242 60.4323231115974
-153.830021319306 60.4291116445893
-153.835168469615 60.4251281656641
-153.840269313104 60.4221245640658
-153.846132063005 60.4184734297188
-153.851473928831 60.4156283765028
-153.857094755818 60.4118669807004
-153.862426607248 60.4089141968107
-153.866957544116 60.4060833598679
-153.873437393891 60.4030507905542
-153.876810950481 60.4017854097176
-153.88115937932 60.3996457400746
-153.888127575035 60.3970007277869
-153.894385026976 60.3941391109287
-153.901679666249 60.3912611946577
-153.911314492361 60.3872500744103
-153.917700754128 60.3846109807735
-153.924871665579 60.3816747408191
-153.931477370967 60.378916651994
-153.938820228942 60.3762703323442
-153.939346406438 60.3760828117252
-153.945886417812 60.3740113068079
-153.952963365843 60.3712623909062
-153.953624511586 60.3710066858968
-153.954945467744 60.3705075593599
-153.961928478517 60.3678710205585
-153.967987029921 60.365582600383
-153.971761923861 60.3636242692261
-153.976608075277 60.3620985309236
-153.983640706203 60.3589892481934
-153.990552016576 60.3558259455064
-153.996566766782 60.3530199052171
-154.00327219789 60.3502046389467
-154.009550235281 60.3478495290143
-154.014441628329 60.3454685804337
>
# @D||GFE_51518|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||126000|1|"Lake Clark fault"||||||||
-152.910826439478 60.7318869519933
-152.904080817637 60.7338709011741
-152.903206152352 60.7341310552404
-152.894478205896 60.7377115517234
-152.892518933816 60.7385128219261
>
# @D||GFE_51519|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||126000|1|"Lake Clark fault"||||||||
-152.892036287304 60.7387101193243
-152.890184150866 60.7394719830974
-152.889677215939 60.7397137844484
>
# @D||GFE_51520|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||126000|1|"Lake Clark fault"||||||||
-152.762230315651 60.7979592054324
-152.757650222257 60.8000069568173
-152.755433290484 60.8013136693309
-152.747197427743 60.8061602695742
-152.734852291747 60.811878443396
-152.725024734052 60.8158539917247
-152.713565039744 60.820422767194
-152.699900300901 60.8259724074684
-152.68812278826 60.8306244199551
-152.687746055117 60.83077060483
-152.678231220392 60.8342238923787
-152.668838007977 60.8375089331308
-152.658611225472 60.8410255413127
-152.655989773464 60.842361394638
>
# @D||GFE_51521|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||126000|1|"Lake Clark fault"||||||||
-152.654022702549 60.8433660379681
-152.648227664398 60.8463182539253
-152.640014507828 60.8505619743719
-152.634597552895 60.8535810911822
-152.633570508438 60.8543511054316
-152.632028717826 60.8555005122083
-152.627946583503 60.8585505334856
-152.624665033991 60.8618364683031
-152.620670732575 60.865640545204
-152.614817528019 60.8702708617241
-152.61461052741 60.8704364460542
-152.609904871381 60.8739647990472
-152.60540772746 60.87657293043
-152.603829685336 60.8774209817222
>
# @D||GFE_51522|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||126000|1|"Lake Clark fault"||||||||
-152.603692360643 60.8774967160267
-152.600441956661 60.8793550020998
-152.596969253831 60.8811002868606
-152.591882216482 60.8837109208337
-152.585510065543 60.8866178030571
-152.580040284138 60.8886081735683
-152.572817764175 60.8910138783373
-152.565612294767 60.893809505059
-152.55687857219 60.8969106828223
-152.544290994519 60.9011242098116
-152.536164947574 60.9046161786424
-152.527796176883 60.9081106784393
-152.524760280649 60.9091591191207
-152.523997430988 60.9094253398862
-152.521246813058 60.9103670034669
-152.519983949687 60.9108125447698
-152.516615010735 60.9121970487786
-152.512899376448 60.9139969135768
-152.505328337747 60.9170258643985
-152.49649140414 60.9209170070023
-152.485795880501 60.9256848337474
-152.474406084482 60.9310858206889
-152.463033536597 60.9365408739627
-152.456974339328 60.9392722753164
-152.450462739083 60.9422900964922
