>
# @D(60,,)|(-90.0,,)|UCF_34|UCERF3|E|(9.5,,)|"Cedar Mtn-Mahogany Mtn"|(0.38,0.1,0.49)|Normal|(0.0,,)|||||||||||||
-117.64915 36.91648
-117.6746 36.83409
-117.74824 36.80303
>
# @D(50,,)|(-90.0,,)|UCF_890|UCERF3|E|(15.0,,)|"Last Chance"|(0.18,0.01,0.63)|Normal|(0.0,,)|||||||||||||
-120.0097 39.6
-120.07539 39.75539
-120.06318 39.88251
-120.02241 39.93181
>
# @D(50,,)|(-90.0,,)|UCF_892|UCERF3|E|(12.0,,)|"Jess Valley"|(0.09,0.01,0.29)|Normal|(0.0,,)|||||||||||||
-120.25334 41.04585
-120.30025 41.17834
-120.33973 41.22717
-120.31213 41.28048
-120.33248 41.30531
-120.31496 41.35832
>
# @D(50,,)|(-90.0,,)|UCF_893|UCERF3|W|(8.5,,)|"Fitzhugh Creek"|(0.08,0.0,0.28)|Normal|(0.0,,)|||||||||||||
-120.39623 41.64475
-120.38709 41.57812
-120.43788 41.49361
-120.44423 41.42228
-120.4351 41.33447
-120.446 41.24267
>
# @D(50,,)|(-90.0,,)|UCF_894|UCERF3|W|(8.5,,)|"Davis Creek"|(0.38,0.32,0.47)|Normal|(0.0,,)|||||||||||||
-120.36141 41.8863
-120.36531 41.78795
-120.30027 41.62299
>
# @D||ATA_170|"Active Tectonics of the Andes"|||LOMAS_FAULT|(0.11,,)|Normal||"Saillard et al., 2011_Geomorphology; Hsu, 1992"||||||||||||
-75.073695553 -15.333727151
-75.079897568 -15.327525136
-75.091784764 -15.323907293
-75.106256133 -15.318222113
-75.126412683 -15.307885421
-75.141400886 -15.303750744
-75.154321752 -15.301166571
>
# @D||ATA_171|"Active Tectonics of the Andes"|||LOMAS_FAULT|(0.11,,)|Normal||"Saillard et al., 2011_Geomorphology; Hsu, 1992"||||||||||||
-74.712557372 -15.506866744
-74.731163418 -15.501052355
-74.745117953 -15.494075087
-74.759847739 -15.485934942
-74.768246301 -15.484126021
-74.782200836 -15.476890337
-74.803391054 -15.467070479
-74.825614942 -15.457767456
-74.846288327 -15.445363426
-74.869545884 -15.438644576
-74.884534087 -15.435026734
-74.906757975 -15.424173207
-74.92071251 -15.419004861
-74.93311654 -15.411769176
-74.941385894 -15.403499823
-74.956374098 -15.40091565
-74.970845467 -15.398848311
-74.988934678 -15.395230469
-74.998754535 -15.393679965
>
# @D||ATA_172|"Active Tectonics of the Andes"|||"EL HUEVO FAULT"||Normal||"Saillard et al., 2011_Geomorphology"||||||||||||
-75.104705629 -15.259302968
-75.114525487 -15.255168291
-75.128480021 -15.254134622
-75.139850383 -15.249999945
-75.154838586 -15.242247426
-75.172927797 -15.231910734
-75.188432836 -15.218473034
-75.201870535 -15.207102673
-75.218409243 -15.19676598
-75.231846942 -15.184878785
-75.24838565 -15.171441085
-75.254587665 -15.161621227
-75.257171838 -15.147666693
-75.26750853 -15.136296332
-75.283530403 -15.128543813
-75.298001772 -15.125442805
-75.312989975 -15.119757624
-75.319708825 -15.120274459
-75.332112856 -15.11924079
-75.344516886 -15.11252194
-75.355887248 -15.107870428
>
# @D||ATA_173|"Active Tectonics of the Andes"|||"EL HUEVO FAULT"||Normal||"Saillard et al., 2011_Geomorphology"||||||||||||
-75.112458149 -15.255685126
-75.118660164 -15.255685126
-75.118660164 -15.254651456
-75.125379014 -15.253100953
-75.134682037 -15.246898937
-75.152771248 -15.236562245
-75.166208947 -15.228809726
-75.179129813 -15.222090876
-75.188432836 -15.213821522
-75.197735858 -15.204001665
-75.207038881 -15.196249146
-75.219442912 -15.185395619
-75.227712266 -15.174025258
-75.234431115 -15.166789573
-75.246318311 -15.163688566
-75.248902484 -15.155419212
-75.246318311 -15.144565685
-75.247351981 -15.135262662
-75.258205507 -15.126993309
-75.268542199 -15.11820712
-75.272160042 -15.106319925
>
# @D||ATA_174|"Active Tectonics of the Andes"|||||Normal||||||||||||||
-75.178612978 -14.980729115
-75.1651752779999 -14.9874479649999
-75.151737579 -14.995200484
-75.1403672169999 -15.005020342
-75.134165202 -15.015873869
-75.122278006 -15.0251768909999
-75.120210668 -15.0355135839999
>
# @D||ATA_217|"Active Tectonics of the Andes"|||||Normal||||||||||||||
-63.948206483 10.307005878
-63.940415649 10.295673756
-63.9439569369999 10.2744260280001
-63.954580801 10.260969134
-63.950331256 10.2475122390001
-63.94324868 10.234763602
-63.933333073 10.2241397380001
-63.9149183759999 10.2135158740001
-63.897211935 10.2106828440001
>
# @D||ATA_218|"Active Tectonics of the Andes"|||||Normal||||||||||||||
-63.900753223 10.2149323890001
-63.899336708 10.231222314
-63.8979201929999 10.2453874660001
-63.904294512 10.2545948150001
-63.9113770879999 10.2659269370001
-63.920584436 10.277259058
-63.926958755 10.294257241
-63.9439569369999 10.3098389080001
>
# @D||ATA_219|"Active Tectonics of the Andes"|||||Normal||||||||||||||
-63.906109422 10.241226453
-63.910093371 10.2368441090001
-63.910093371 10.230071396
-63.9081013959999 10.2229002870001
-63.9033206569999 10.215729179
>
# @D||ATA_220|"Active Tectonics of the Andes"|||||Normal||||||||||||||
-63.939574593 10.27349644
-63.9407697779999 10.2639349620001
-63.939574593 10.251186325
-63.935192249 10.2448120070001
>
# @D||ATA_225|"Active Tectonics of the Andes"|||"CAMPEARITO FAULT SYSTEM"||Normal||||||||||||||
-63.3759419899999 10.359302723
-63.356110777 10.347026258
-63.338168251 10.3394715100001
-63.3211700689999 10.34230454
-63.30511623 10.3290837320001
-63.296617138 10.3177516100001
-63.272064208 10.3120855490001
-63.2531773389999 10.303586458
-63.229568752 10.2903656500001
-63.213514913 10.269590093
-63.208793196 10.2516475670001
-63.1974610739999 10.237482415
-63.1936837 10.219539889
-63.1700751129999 10.2063190810001
-63.126635313 10.1902652420001
-63.095471979 10.1836548370001
-63.071863392 10.1685453420001
-63.052032179 10.1496584720001
-63.034089653 10.13549332
-62.9821507619999 10.119439481
-62.9434326799999 10.1005526120001
-62.922657124 10.0844987730001
>
# @D||ATA_226|"Active Tectonics of the Andes"|||"CAMPEARITO FAULT SYSTEM"||Normal||"Audemard et al., 2000"||||||||||||
-62.895271163 10.048613721
-62.902825911 10.079777055
-62.917935406 10.1232168550001
-62.9377666189999 10.137382007
-62.9547648019999 10.143048068
-62.96798561 10.159101907
-62.98970551 10.170434029
-63.0152027839999 10.1779887760001
-63.023701875 10.1902652420001
-63.039755714 10.2006530200001
-63.0595869269999 10.2110407980001
-63.080362483 10.219539889
-63.088861575 10.2346493850001
-63.091694605 10.248814537
-63.113414505 10.2677014060001
-63.112470161 10.2903656500001
-63.102082383 10.3101968620001
>
# @D||ATA_227|"Active Tectonics of the Andes"|||"CAMPEARITO FAULT SYSTEM"||Normal||"Audemard et al., 2000"||||||||||||
-63.0435330879999 10.3094886050001
-63.061239528 10.3172794380001
-63.086736802 10.3215289840001
-63.101610211 10.332152848
-63.119316652 10.3477345150001
-63.1391478639999 10.361899668
-63.156854305 10.371815274
-63.181643321 10.3760648200001
-63.199349761 10.3796061080001
-63.2170562009999 10.3838556530001
-63.2354708989999 10.385272168
-63.2659259759999 10.392354744
-63.287881961 10.3994373210001
-63.307004917 10.4086446690001
-63.333918706 10.4121859570001
-63.353041661 10.4121859570001
>
# @D||ATA_252|"Active Tectonics of the Andes"|||||Normal||||||||||||||
-77.3657817179999 -9.73833168399995
-77.373006285 -9.72749483399997
-77.3874554179999 -9.71954781099993
-77.401182094 -9.71449061399994
>
# @D||ATA_261|"Active Tectonics of the Andes"|||"CAYESH FAULT SYSTEM"||Normal||||||||||||||
-76.329145941 -10.9193945079999
-76.3196198269999 -10.949560538
-76.302155284 -10.976551195
-76.2735769399999 -10.998778796
-76.2529370249999 -11.0257694539999
-76.219595624 -11.06069854
-76.197368024 -11.09086457
-76.186254224 -11.114679856
-76.1799034809999 -11.157547371
-76.171965052 -11.205177944
-76.1560881939999 -11.2321686019999
>
# @D||ATA_262|"Active Tectonics of the Andes"|||"CAYESH FAULT SYSTEM"||Normal||"Macahar� et al., 2003_USGS"||||||||||||
-76.289751489 -10.882381584
-76.2790346099999 -10.8993499759999
-76.2638523649999 -10.920783733
-76.240632461 -10.951148223
-76.222770996 -10.9806196399999
-76.205802605 -11.0020533979999
-76.193299579 -11.021701009
-76.18794114 -11.0359901809999
-76.1709727479999 -11.049386279
-76.1548974299999 -11.0609962309999
-76.1432874779999 -11.086895355
-76.128105233 -11.1199390649999
-76.109350695 -11.1565550679999
-76.100419963 -11.183347265
-76.0905961569999 -11.2092463889999
-76.080772351 -11.2360385859999
-76.0593385939999 -11.2646169289999
>
# @D||ATA_263|"Active Tectonics of the Andes"|||"CAYESH FAULT SYSTEM"||Normal||"Macahar� et al., 2003_USGS"||||||||||||
-75.857504042 -11.229787073
-75.8646486279999 -11.2146048279999
-75.8735793609999 -11.1878126309999
-75.887868532 -11.172630386
-75.897692338 -11.1503035549999
-75.927163755 -11.111008333
-75.948597513 -11.0761784759999
-75.963779758 -11.052958572
-75.9727104899999 -11.025273302
-75.988785808 -11.000267251
-76.0093264929999 -10.9797265669999
-76.0218295179999 -10.962758175
-76.038797909 -10.9332867589999
-76.051300935 -10.8904192429999
-76.076306985 -10.845765581
-76.09684767 -10.808256506
>
# @D||ATA_264|"Active Tectonics of the Andes"|||||Normal||||||||||||||
-76.0468355689999 -11.155661994
-76.038797909 -11.174416532
-76.0254018109999 -11.1869195579999
-76.007540346 -11.203887949
-75.988785808 -11.2146048279999
-75.977175856 -11.225321707
-75.963779758 -11.232466293
-75.9477044389999 -11.25390005
-75.9360944869999 -11.2735476619999
-75.927163755 -11.294088346
-75.912874583 -11.310163664
-75.8985854109999 -11.3208805429999
-75.887868532 -11.3512450329999
-75.878044727 -11.37535801
-75.8673278479999 -11.396791768
>
# @D||ATA_265|"Active Tectonics of the Andes"|||"CAYESH FAULT SYSTEM"||Normal||||||||||||||
-76.080961012 -10.890763487
-76.114302412 -10.866948201
-76.1678868069999 -10.846705207
-76.2155173789999 -10.819317628
-76.234569608 -10.795502342
-76.251240309 -10.7621609409999
-76.25719413 -10.724056483
-76.270292538 -10.6954781389999
-76.272674066 -10.674044382
-76.284581709 -10.6454660379999
-76.2869632379999 -10.616887694
-76.296489353 -10.585927822
>
# @D||ATA_281|"Active Tectonics of the Andes"|||||Normal||||||||||||||
-77.337605909 -9.81996928599995
-77.3368834519999 -9.81057734899997
-77.3332711689999 -9.79179347599995
-77.3361609949999 -9.77734434299998
-77.351332585 -9.76867486299994
>
# @D||ATA_282|"Active Tectonics of the Andes"|||"CORDILLERA BLANCA DETACHMENT"||Normal||"Giovanni et al, 2010, Schwartz, 1988;"||||||||||||
-77.310875013 -9.99480379599993
-77.310875013 -9.97529746599997
-77.3101525559999 -9.96084833299994
-77.3072627289999 -9.94856657
-77.3065402729999 -9.93267252399994
-77.312319926 -9.91099882399993
-77.314487296 -9.89293740799997
-77.3101525559999 -9.86765142499996
>
# @D||ATA_283|"Active Tectonics of the Andes"|||"CORDILLERA BLANCA DETACHMENT"||Normal||"Giovanni et al, 2010, Schwartz, 1988"||||||||||||
-77.3079851859999 -9.81852437299995
-77.3072627289999 -9.79829558599994
-77.302927989 -9.78312399699996
-77.300760619 -9.76361766699995
-77.3065402729999 -9.74627870699993
-77.310875013 -9.72821729099996
-77.321711862 -9.71304570099994
-77.320266949 -9.69642919799998
-77.323879232 -9.67403304199996
-77.3354385389999 -9.64946951599995
>
# @D||ATA_283|"Active Tectonics of the Andes"|||"CORDILLERA BLANCA DETACHMENT"||Normal||"Giovanni et al, 2010, Schwartz, 1988"||||||||||||
-77.346114843 -9.6441715
-77.358958517 -9.63389656099997
-77.383361497 -9.61719978499997
-77.3949208029999 -9.60307174399998
>
# @D||ATA_283|"Active Tectonics of the Andes"|||"CORDILLERA BLANCA DETACHMENT"||Normal||"Giovanni et al, 2010, Schwartz, 1988"||||||||||||
-77.3974895379999 -9.57995313099997
-77.402627008 -9.57738439599996
-77.412901947 -9.53885337499997
-77.4283143549999 -9.50160672099997
-77.4488642329999 -9.48619431199995
-77.474551581 -9.47977247499995
-77.506660766 -9.46692880099994
-77.5092295 -9.4528007599999
-77.501523296 -9.43225088199995
-77.4886796219999 -9.40527916699995
-77.486110888 -9.37316998199998
>
# @D||ATA_283|"Active Tectonics of the Andes"|||"CORDILLERA BLANCA DETACHMENT"||Normal||"Giovanni et al, 2010, Schwartz, 1988"||||||||||||
-77.484987066 -9.37493598699996
-77.487154436 -9.36843387699997
-77.4979912859999 -9.35904194099993
-77.507383222 -9.35037246099995
-77.5037709389999 -9.33592332799998
-77.5023260259999 -9.32219665199995
-77.511717962 -9.31352717199997
-77.513885332 -9.30774751899997
-77.520387442 -9.30413523499993
-77.5247221819999 -9.29546575499995
-77.5268895519999 -9.28607381899997
-77.5326692049999 -9.27162468599994
-77.5326692049999 -9.26223274899996
